Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
8243,CA-2023-108242,2023-11-12,2023-11-17,Standard Class,CG-10312,Corporate,West,Nevada,Furniture,Tables,1149.17,12,0.1,-70.64
8244,CA-2021-108243,2021-10-14,2021-10-19,Standard Class,CG-10313,Home Office,Central,Ohio,Furniture,Furnishings,424.82,11,0.1,3.64
8245,CA-2023-108244,2023-02-19,2023-02-21,First Class,CG-10314,Corporate,Central,Michigan,Office Supplies,Appliances,81.56,5,0.0,20.85
8246,CA-2024-108245,2024-02-23,2024-02-24,Same Day,CG-10315,Consumer,East,Connecticut,Office Supplies,Envelopes,36.42,1,0.0,9.07
8247,CA-2024-108246,2024-10-31,2024-11-03,First Class,CG-10316,Consumer,West,Nevada,Technology,Accessories,1186.42,10,0.2,-179.53
8248,CA-2022-108247,2022-06-02,2022-06-07,Standard Class,CG-10317,Home Office,Central,Michigan,Furniture,Bookcases,5.0,8,0.3,-1.67
8249,CA-2021-108248,2021-03-04,2021-03-09,Standard Class,CG-10318,Corporate,Central,Minnesota,Furniture,Chairs,207.66,13,0.0,9.8
8250,CA-2021-108249,2021-08-28,2021-08-30,First Class,CG-10319,Consumer,Central,Michigan,Office Supplies,Storage,110.35,12,0.0,20.2
8251,CA-2022-108250,2022-04-19,2022-04-22,First Class,CG-10320,Corporate,South,Tennessee,Furniture,Chairs,346.53,14,0.0,37.94
8252,CA-2022-108251,2022-07-16,2022-07-22,Standard Class,CG-10321,Consumer,South,North Carolina,Office Supplies,Envelopes,119.61,13,0.4,-40.12
8253,CA-2022-108252,2022-12-03,2022-12-09,Standard Class,CG-10322,Consumer,Central,Minnesota,Technology,Phones,726.56,8,0.3,-194.41
8254,CA-2022-108253,2022-03-08,2022-03-14,Standard Class,CG-10323,Consumer,West,Oregon,Office Supplies,Envelopes,5.17,13,0.0,1.28
8255,CA-2024-108254,2024-04-17,2024-04-19,First Class,CG-10324,Consumer,West,Washington,Office Supplies,Paper,20.58,3,0.2,-1.71
8256,CA-2024-108255,2024-06-22,2024-06-26,Second Class,CG-10325,Consumer,West,Colorado,Furniture,Furnishings,219.4,11,0.0,22.77
8257,CA-2022-108256,2022-02-21,2022-02-26,Standard Class,CG-10326,Home Office,West,Washington,Furniture,Furnishings,691.05,7,0.1,-40.76
8258,CA-2022-108257,2022-05-27,2022-05-30,First Class,CG-10327,Consumer,South,Alabama,Office Supplies,Storage,251.47,7,0.0,68.97
8259,CA-2022-108258,2022-09-07,2022-09-10,First Class,CG-10328,Consumer,West,Washington,Office Supplies,Paper,5.0,12,0.0,1.17
8260,CA-2021-108259,2021-02-11,2021-02-16,Standard Class,CG-10329,Corporate,South,Florida,Technology,Machines,670.74,2,0.1,41.8
8261,CA-2021-108260,2021-06-10,2021-06-14,Second Class,CG-10330,Home Office,West,Nevada,Office Supplies,Envelopes,124.3,6,0.0,26.01
8262,CA-2022-108261,2022-12-11,2022-12-16,Standard Class,CG-10331,Corporate,West,Nevada,Office Supplies,Paper,102.82,12,0.0,25.25
8263,CA-2023-108262,2023-04-04,2023-04-05,Same Day,CG-10332,Consumer,East,Virginia,Office Supplies,Appliances,22.45,14,0.5,-11.54
8264,CA-2024-108263,2024-08-05,2024-08-10,Standard Class,CG-10333,Home Office,Central,Texas,Furniture,Chairs,421.96,5,0.0,35.49
8265,CA-2023-108264,2023-02-18,2023-02-21,First Class,CG-10334,Consumer,West,Colorado,Furniture,Tables,621.68,13,0.2,-153.7
8266,CA-2021-108265,2021-08-30,2021-09-04,Standard Class,CG-10335,Home Office,Central,Missouri,Furniture,Bookcases,53.36,5,0.4,-25.19
8267,CA-2024-108266,2024-05-07,2024-05-13,Standard Class,CG-10336,Consumer,West,California,Technology,Copiers,5.0,12,0.0,0.79
8268,CA-2022-108267,2022-06-22,2022-06-28,Standard Class,CG-10337,Consumer,West,Arizona,Furniture,Bookcases,5.24,7,0.1,-0.1
8269,CA-2023-108268,2023-04-01,2023-04-03,First Class,CG-10338,Consumer,East,New York,Technology,Copiers,5.0,8,0.0,0.87
8270,CA-2023-108269,2023-07-26,2023-08-01,Standard Class,CG-10339,Consumer,West,Washington,Office Supplies,Labels,121.91,9,0.3,-26.74
8271,CA-2022-108270,2022-11-06,2022-11-11,Standard Class,CG-10340,Home Office,East,New York,Furniture,Furnishings,694.0,1,0.0,89.41
8272,CA-2023-108271,2023-05-03,2023-05-07,Second Class,CG-10341,Consumer,Central,Illinois,Furniture,Chairs,280.72,8,0.0,27.83
8273,CA-2024-108272,2024-01-30,2024-02-05,Standard Class,CG-10342,Consumer,South,Georgia,Furniture,Tables,526.56,6,0.1,-10.78
8274,CA-2023-108273,2023-11-27,2023-12-03,Standard Class,CG-10343,Corporate,Central,Illinois,Office Supplies,Art,19.97,3,0.2,-0.73
8275,CA-2023-108274,2023-06-01,2023-06-04,Second Class,CG-10344,Corporate,East,Virginia,Office Supplies,Appliances,73.3,4,0.1,6.34
8276,CA-2021-108275,2021-07-27,2021-08-02,Standard Class,CG-10345,Home Office,West,Arizona,Technology,Phones,601.68,14,0.1,29.39
8277,CA-2024-108276,2024-03-19,2024-03-25,Standard Class,CG-10346,Home Office,West,Washington,Office Supplies,Storage,5.0,13,0.5,-2.44
8278,CA-2023-108277,2023-04-08,2023-04-13,Standard Class,CG-10347,Consumer,Central,Missouri,Office Supplies,Storage,122.49,9,0.3,-23.1
8279,CA-2024-108278,2024-09-24,2024-09-27,Second Class,CG-10348,Consumer,Central,Minnesota,Office Supplies,Labels,5.0,13,0.0,1.11
8280,CA-2024-108279,2024-03-04,2024-03-06,First Class,CG-10349,Consumer,Central,Missouri,Furniture,Furnishings,487.05,7,0.0,68.98
8281,CA-2021-108280,2021-01-14,2021-01-17,First Class,CG-10350,Consumer,East,New York,Technology,Machines,176.67,8,0.1,-0.89
8282,CA-2024-108281,2024-01-31,2024-02-04,Second Class,CG-10351,Corporate,Central,Minnesota,Furniture,Furnishings,369.84,5,0.2,-64.82
8283,CA-2022-108282,2022-06-12,2022-06-18,Standard Class,CG-10352,Corporate,Central,Ohio,Office Supplies,Envelopes,5.0,1,0.0,1.15
8284,CA-2022-108283,2022-04-09,2022-04-13,Second Class,CG-10353,Home Office,West,California,Office Supplies,Supplies,200.64,2,0.1,12.57
8285,CA-2024-108284,2024-03-21,2024-03-27,Standard Class,CG-10354,Home Office,West,Colorado,Office Supplies,Supplies,74.15,10,0.0,17.86
8286,CA-2022-108285,2022-02-27,2022-02-27,Same Day,CG-10355,Corporate,West,Colorado,Furniture,Tables,436.39,11,0.0,67.67
8287,CA-2022-108286,2022-06-08,2022-06-14,Standard Class,CG-10356,Corporate,Central,Minnesota,Office Supplies,Labels,131.78,2,0.3,-32.98
8288,CA-2023-108287,2023-11-30,2023-12-05,Standard Class,CG-10357,Consumer,East,New Jersey,Furniture,Furnishings,468.05,10,0.0,43.03
8289,CA-2021-108288,2021-01-17,2021-01-17,Same Day,CG-10358,Home Office,Central,Michigan,Office Supplies,Paper,71.37,11,0.1,9.03
8290,CA-2023-108289,2023-05-15,2023-05-21,Standard Class,CG-10359,Consumer,East,Pennsylvania,Furniture,Furnishings,850.32,12,0.1,-31.27
8291,CA-2023-108290,2023-10-25,2023-10-27,First Class,CG-10360,Consumer,East,New York,Office Supplies,Storage,5.0,4,0.0,1.13
8292,CA-2023-108291,2023-12-08,2023-12-12,Second Class,CG-10361,Home Office,South,Florida,Technology,Machines,409.07,5,0.1,4.57
8293,CA-2021-108292,2021-03-20,2021-03-25,Standard Class,CG-10362,Home Office,South,Tennessee,Office Supplies,Appliances,129.86,9,0.0,40.64
8294,CA-2023-108293,2023-05-27,2023-05-30,First Class,CG-10363,Consumer,East,Virginia,Furniture,Bookcases,270.82,11,0.0,26.05
8295,CA-2022-108294,2022-01-04,2022-01-04,Same Day,CG-10364,Home Office,South,North Carolina,Office Supplies,Fasteners,5.0,10,0.2,-0.18
8296,CA-2022-108295,2022-12-26,2022-12-28,First Class,CG-10365,Consumer,South,Florida,Office Supplies,Storage,164.76,14,0.0,31.87
8297,CA-2021-108296,2021-05-30,2021-06-02,Second Class,CG-10366,Consumer,West,Oregon,Technology,Phones,5.0,7,0.0,0.75
8298,CA-2023-108297,2023-02-06,2023-02-09,First Class,CG-10367,Home Office,East,Virginia,Office Supplies,Paper,35.6,2,0.1,2.77
8299,CA-2021-108298,2021-05-11,2021-05-16,Standard Class,CG-10368,Corporate,West,Washington,Office Supplies,Envelopes,150.96,7,0.1,7.52
8300,CA-2022-108299,2022-05-02,2022-05-04,First Class,CG-10369,Corporate,Central,Missouri,Furniture,Bookcases,519.75,14,0.2,-89.58
8301,CA-2024-108300,2024-12-13,2024-12-17,Second Class,CG-10370,Corporate,Central,Wisconsin,Technology,Machines,380.3,6,0.1,-2.57
8302,CA-2024-108301,2024-06-09,2024-06-15,Standard Class,CG-10371,Home Office,West,California,Office Supplies,Labels,139.93,5,0.1,9.31
8303,CA-2023-108302,2023-01-21,2023-01-26,Standard Class,CG-10372,Home Office,East,Connecticut,Technology,Accessories,5.0,4,0.0,0.99
8304,CA-2023-108303,2023-07-20,2023-07-23,First Class,CG-10373,Corporate,West,Nevada,Office Supplies,Envelopes,12.89,4,0.4,-4.76
8305,CA-2024-108304,2024-03-23,2024-03-29,Standard Class,CG-10374,Consumer,West,Nevada,Technology,Phones,9.98,8,0.1,0.2
8306,CA-2022-108305,2022-09-23,2022-09-25,First Class,CG-10375,Home Office,West,Oregon,Furniture,Tables,336.3,4,0.2,-74.32
8307,CA-2021-108306,2021-04-01,2021-04-04,First Class,CG-10376,Consumer,West,Oregon,Technology,Phones,727.47,7,0.1,31.8
8308,CA-2021-108307,2021-05-13,2021-05-16,First Class,CG-10377,Corporate,West,Oregon,Furniture,Chairs,247.78,14,0.2,-54.5
8309,CA-2021-108308,2021-04-22,2021-04-28,Standard Class,CG-10378,Consumer,East,New Jersey,Office Supplies,Fasteners,87.74,5,0.2,-5.24
8310,CA-2022-108309,2022-03-14,2022-03-17,First Class,CG-10379,Consumer,West,Washington,Office Supplies,Envelopes,5.57,12,0.0,1.51
8311,CA-2023-108310,2023-07-22,2023-07-24,First Class,CG-10380,Home Office,Central,Ohio,Technology,Phones,5.0,1,0.0,0.86
8312,CA-2023-108311,2023-11-29,2023-12-03,Second Class,CG-10381,Consumer,Central,Texas,Office Supplies,Paper,87.34,11,0.2,-2.44
8313,CA-2022-108312,2022-05-18,2022-05-24,Standard Class,CG-10382,Corporate,Central,Minnesota,Office Supplies,Labels,216.22,6,0.0,51.62
8314,CA-2021-108313,2021-11-29,2021-12-04,Standard Class,CG-10383,Consumer,East,New York,Furniture,Furnishings,439.89,12,0.0,31.71
8315,CA-2023-108314,2023-10-14,2023-10-19,Standard Class,CG-10384,Corporate,South,Alabama,Furniture,Bookcases,390.38,10,0.1,-25.38
8316,CA-2024-108315,2024-04-01,2024-04-06,Standard Class,CG-10385,Consumer,Central,Minnesota,Furniture,Tables,396.01,5,0.0,35.33
8317,CA-2024-108316,2024-06-25,2024-06-28,Second Class,CG-10386,Consumer,West,Arizona,Office Supplies,Art,5.0,2,0.1,0.55
8318,CA-2021-108317,2021-03-22,2021-03-25,Second Class,CG-10387,Consumer,South,Tennessee,Office Supplies,Fasteners,213.83,12,0.0,49.81
8319,CA-2021-108318,2021-09-11,2021-09-15,Second Class,CG-10388,Consumer,South,Alabama,Furniture,Chairs,311.69,13,0.2,-61.13
8320,CA-2023-108319,2023-03-29,2023-04-03,Standard Class,CG-10389,Consumer,South,Georgia,Office Supplies,Paper,87.92,8,0.0,25.92
8321,CA-2022-108320,2022-02-07,2022-02-12,Standard Class,CG-10390,Corporate,West,Arizona,Furniture,Chairs,566.77,3,0.0,48.56
8322,CA-2022-108321,2022-08-29,2022-09-01,First Class,CG-10391,Corporate,East,New Jersey,Furniture,Tables,455.58,5,0.2,-89.7
8323,CA-2023-108322,2023-05-22,2023-05-27,Standard Class,CG-10392,Home Office,Central,Minnesota,Office Supplies,Supplies,10.42,3,0.3,-2.35
8324,CA-2023-108323,2023-08-01,2023-08-07,Standard Class,CG-10393,Corporate,South,Tennessee,Office Supplies,Supplies,115.13,7,0.0,25.13
8325,CA-2023-108324,2023-11-18,2023-11-20,First Class,CG-10394,Corporate,West,Oregon,Furniture,Tables,1043.91,4,0.3,-372.79
8326,CA-2021-108325,2021-09-02,2021-09-04,First Class,CG-10395,Corporate,West,Utah,Office Supplies,Binders,60.06,13,0.0,13.71
8327,CA-2021-108326,2021-02-09,2021-02-13,Second Class,CG-10396,Corporate,East,Connecticut,Furniture,Tables,5.0,4,0.2,-1.09
8328,CA-2022-108327,2022-09-09,2022-09-14,Standard Class,CG-10397,Consumer,South,Louisiana,Technology,Accessories,1099.72,9,0.0,189.11
8329,CA-2024-108328,2024-06-08,2024-06-09,Same Day,CG-10398,Corporate,Central,Illinois,Furniture,Bookcases,309.22,12,0.0,35.43
8330,CA-2022-108329,2022-07-21,2022-07-27,Standard Class,CG-10399,Corporate,West,Arizona,Office Supplies,Binders,5.0,14,0.0,1.08
8331,CA-2023-108330,2023-10-03,2023-10-06,Second Class,CG-10400,Consumer,East,New York,Furniture,Furnishings,248.47,11,0.0,22.95
8332,CA-2023-108331,2023-09-20,2023-09-22,First Class,CG-10401,Consumer,South,Tennessee,Office Supplies,Envelopes,53.91,10,0.0,13.3
8333,CA-2024-108332,2024-08-05,2024-08-11,Standard Class,CG-10402,Home Office,East,Pennsylvania,Furniture,Chairs,331.22,8,0.3,-107.77
8334,CA-2021-108333,2021-12-18,2021-12-21,Second Class,CG-10403,Consumer,South,North Carolina,Office Supplies,Binders,196.97,11,0.1,25.71
8335,CA-2024-108334,2024-06-17,2024-06-22,Standard Class,CG-10404,Home Office,East,Massachusetts,Technology,Phones,1126.79,8,0.4,-477.68
8336,CA-2021-108335,2021-04-20,2021-04-25,Standard Class,CG-10405,Consumer,Central,Ohio,Technology,Accessories,5.0,12,0.3,-1.16
8337,CA-2021-108336,2021-09-11,2021-09-16,Standard Class,CG-10406,Consumer,East,Massachusetts,Furniture,Chairs,620.5,7,0.3,-233.72
8338,CA-2021-108337,2021-08-18,2021-08-20,First Class,CG-10407,Corporate,Central,Illinois,Office Supplies,Binders,59.94,2,0.0,18.39
8339,CA-2023-108338,2023-07-30,2023-08-04,Standard Class,CG-10408,Consumer,South,Tennessee,Furniture,Tables,814.43,13,0.0,77.96
8340,CA-2021-108339,2021-06-29,2021-07-05,Standard Class,CG-10409,Consumer,East,New Jersey,Office Supplies,Binders,183.72,11,0.1,21.53
8341,CA-2023-108340,2023-12-03,2023-12-05,First Class,CG-10410,Consumer,South,Tennessee,Technology,Copiers,74.02,1,0.3,-20.56
8342,CA-2023-108341,2023-09-15,2023-09-21,Standard Class,CG-10411,Consumer,East,Pennsylvania,Office Supplies,Supplies,143.53,7,0.4,-50.75
8343,CA-2021-108342,2021-09-18,2021-09-24,Standard Class,CG-10412,Corporate,Central,Minnesota,Office Supplies,Binders,5.0,5,0.2,0.0
8344,CA-2022-108343,2022-01-29,2022-01-31,First Class,CG-10413,Consumer,West,Washington,Technology,Copiers,273.67,14,0.0,55.28
8345,CA-2021-108344,2021-02-09,2021-02-11,First Class,CG-10414,Home Office,East,New York,Furniture,Bookcases,233.7,14,0.2,-35.15
8346,CA-2023-108345,2023-11-20,2023-11-21,Same Day,CG-10415,Consumer,Central,Minnesota,Office Supplies,Appliances,70.42,7,0.0,15.14
8347,CA-2024-108346,2024-07-23,2024-07-26,First Class,CG-10416,Corporate,West,Nevada,Furniture,Chairs,96.12,13,0.2,-15.75
8348,CA-2021-108347,2021-03-17,2021-03-23,Standard Class,CG-10417,Consumer,East,Pennsylvania,Technology,Machines,5.0,13,0.1,0.02
8349,CA-2022-108348,2022-04-30,2022-05-06,Standard Class,CG-10418,Consumer,Central,Illinois,Technology,Copiers,831.24,4,0.0,175.36
8350,CA-2023-108349,2023-07-24,2023-07-30,Standard Class,CG-10419,Consumer,Central,Michigan,Office Supplies,Art,56.68,14,0.3,-13.54
8351,CA-2024-108350,2024-04-23,2024-04-29,Standard Class,CG-10420,Corporate,East,Massachusetts,Office Supplies,Appliances,135.91,11,0.0,29.44
8352,CA-2023-108351,2023-07-25,2023-07-30,Standard Class,CG-10421,Corporate,South,Georgia,Furniture,Furnishings,316.74,10,0.2,-66.6
8353,CA-2021-108352,2021-04-25,2021-04-30,Standard Class,CG-10422,Consumer,West,Oregon,Office Supplies,Fasteners,95.97,12,0.0,20.65
8354,CA-2022-108353,2022-08-02,2022-08-05,Second Class,CG-10423,Consumer,Central,Illinois,Office Supplies,Paper,21.72,9,0.2,-0.49
8355,CA-2024-108354,2024-12-03,2024-12-08,Standard Class,CG-10424,Consumer,West,Nevada,Furniture,Furnishings,5.0,12,0.1,-0.09
8356,CA-2022-108355,2022-11-05,2022-11-11,Standard Class,CG-10425,Home Office,South,Alabama,Furniture,Bookcases,714.7,11,0.2,-148.87
8357,CA-2024-108356,2024-04-12,2024-04-17,Standard Class,CG-10426,Home Office,East,Massachusetts,Furniture,Chairs,5.0,8,0.0,0.68
8358,CA-2021-108357,2021-03-15,2021-03-21,Standard Class,CG-10427,Consumer,West,California,Technology,Accessories,407.18,3,0.1,21.83
8359,CA-2022-108358,2022-10-07,2022-10-11,Second Class,CG-10428,Consumer,South,Georgia,Technology,Copiers,455.84,1,0.3,-137.65
8360,CA-2021-108359,2021-07-27,2021-07-30,First Class,CG-10429,Corporate,East,Connecticut,Office Supplies,Binders,24.1,14,0.2,-0.47
8361,CA-2021-108360,2021-03-19,2021-03-23,Second Class,CG-10430,Corporate,East,Virginia,Office Supplies,Binders,5.0,3,0.0,1.1
8362,CA-2023-108361,2023-08-15,2023-08-21,Standard Class,CG-10431,Consumer,East,Virginia,Office Supplies,Storage,27.88,14,0.0,6.57
8363,CA-2024-108362,2024-03-30,2024-03-31,Same Day,CG-10432,Consumer,South,Tennessee,Technology,Copiers,5.0,14,0.0,0.93
8364,CA-2024-108363,2024-05-23,2024-05-28,Standard Class,CG-10433,Consumer,East,New York,Office Supplies,Paper,62.82,4,0.0,16.66
8365,CA-2021-108364,2021-11-23,2021-11-28,Standard Class,CG-10434,Consumer,West,Nevada,Office Supplies,Paper,121.98,7,0.0,31.43
8366,CA-2024-108365,2024-06-16,2024-06-21,Standard Class,CG-10435,Home Office,Central,Minnesota,Office Supplies,Storage,13.36,3,0.0,3.1
8367,CA-2021-108366,2021-09-02,2021-09-08,Standard Class,CG-10436,Consumer,West,Utah,Office Supplies,Storage,220.44,8,0.0,56.66
8368,CA-2024-108367,2024-08-16,2024-08-22,Standard Class,CG-10437,Consumer,West,Washington,Technology,Machines,904.28,14,0.0,173.95
8369,CA-2024-108368,2024-11-28,2024-11-30,First Class,CG-10438,Home Office,West,Washington,Office Supplies,Paper,78.62,13,0.0,26.59
8370,CA-2021-108369,2021-03-29,2021-04-04,Standard Class,CG-10439,Home Office,West,Oregon,Furniture,Furnishings,386.46,2,0.2,-73.15
8371,CA-2022-108370,2022-08-08,2022-08-12,Second Class,CG-10440,Home Office,East,Massachusetts,Technology,Machines,806.7,11,0.0,150.6
8372,CA-2021-108371,2021-01-10,2021-01-16,Standard Class,CG-10441,Consumer,East,Connecticut,Office Supplies,Fasteners,93.54,2,0.1,3.18
8373,CA-2021-108372,2021-05-13,2021-05-18,Standard Class,CG-10442,Consumer,West,Colorado,Furniture,Bookcases,460.58,9,0.0,52.36
8374,CA-2023-108373,2023-08-28,2023-08-30,First Class,CG-10443,Home Office,South,Louisiana,Office Supplies,Fasteners,52.23,7,0.0,12.49
8375,CA-2023-108374,2023-09-08,2023-09-08,Same Day,CG-10444,Consumer,West,Washington,Furniture,Tables,81.07,5,0.1,-4.89
8376,CA-2024-108375,2024-07-01,2024-07-07,Standard Class,CG-10445,Corporate,Central,Texas,Office Supplies,Paper,20.88,14,0.0,4.86
8377,CA-2024-108376,2024-09-30,2024-10-04,Second Class,CG-10446,Corporate,South,Georgia,Office Supplies,Supplies,5.0,2,0.1,0.22
8378,CA-2021-108377,2021-06-19,2021-06-25,Standard Class,CG-10447,Consumer,East,Virginia,Technology,Phones,189.64,14,0.5,-114.26
8379,CA-2024-108378,2024-08-26,2024-08-31,Standard Class,CG-10448,Corporate,South,North Carolina,Furniture,Furnishings,492.63,1,0.3,-182.36
8380,CA-2024-108379,2024-01-07,2024-01-12,Standard Class,CG-10449,Consumer,West,Utah,Office Supplies,Paper,182.32,10,0.2,-12.83
8381,CA-2024-108380,2024-07-18,2024-07-22,Second Class,CG-10450,Consumer,East,New York,Office Supplies,Appliances,5.0,11,0.3,-1.06
8382,CA-2023-108381,2023-05-03,2023-05-06,Second Class,CG-10451,Consumer,East,Connecticut,Furniture,Tables,226.47,3,0.0,17.35
8383,CA-2023-108382,2023-08-09,2023-08-12,First Class,CG-10452,Corporate,East,Massachusetts,Office Supplies,Labels,5.0,12,0.3,-0.72
8384,CA-2021-108383,2021-03-19,2021-03-22,Second Class,CG-10453,Corporate,South,Georgia,Office Supplies,Paper,5.0,6,0.0,1.44
8385,CA-2021-108384,2021-12-31,2022-01-06,Standard Class,CG-10454,Consumer,West,Oregon,Office Supplies,Storage,60.95,5,0.2,-1.22
8386,CA-2022-108385,2022-10-29,2022-11-04,Standard Class,CG-10455,Consumer,Central,Ohio,Technology,Phones,359.38,9,0.4,-134.35
8387,CA-2024-108386,2024-03-26,2024-03-31,Standard Class,CG-10456,Corporate,East,New York,Technology,Copiers,5.0,11,0.1,0.19
8388,CA-2023-108387,2023-05-13,2023-05-15,First Class,CG-10457,Consumer,South,Louisiana,Office Supplies,Supplies,113.25,12,0.1,14.95
8389,CA-2021-108388,2021-11-24,2021-11-26,First Class,CG-10458,Consumer,Central,Missouri,Furniture,Bookcases,598.86,9,0.5,-388.79
8390,CA-2023-108389,2023-09-02,2023-09-04,First Class,CG-10459,Consumer,Central,Wisconsin,Office Supplies,Supplies,25.25,7,0.0,6.4
8391,CA-2022-108390,2022-11-29,2022-12-02,Second Class,CG-10460,Corporate,South,Florida,Furniture,Furnishings,5.0,11,0.0,0.48
8392,CA-2024-108391,2024-05-08,2024-05-14,Standard Class,CG-10461,Home Office,Central,Texas,Technology,Machines,663.91,8,0.0,134.53
8393,CA-2024-108392,2024-12-08,2024-12-14,Standard Class,CG-10462,Corporate,East,Pennsylvania,Office Supplies,Paper,59.74,13,0.1,8.14
8394,CA-2022-108393,2022-05-17,2022-05-19,First Class,CG-10463,Home Office,South,Georgia,Office Supplies,Envelopes,52.82,10,0.4,-17.93
8395,CA-2024-108394,2024-06-02,2024-06-04,First Class,CG-10464,Consumer,East,Pennsylvania,Office Supplies,Envelopes,5.0,13,0.4,-1.75
8396,CA-2023-108395,2023-06-06,2023-06-12,Standard Class,CG-10465,Corporate,Central,Michigan,Technology,Accessories,221.62,9,0.2,-26.2
8397,CA-2023-108396,2023-03-29,2023-04-02,Second Class,CG-10466,Consumer,East,New York,Furniture,Chairs,224.72,10,0.1,-19.8
8398,CA-2023-108397,2023-09-30,2023-10-04,Second Class,CG-10467,Consumer,West,Colorado,Office Supplies,Art,118.33,14,0.0,25.02
8399,CA-2024-108398,2024-09-19,2024-09-25,Standard Class,CG-10468,Consumer,Central,Wisconsin,Furniture,Furnishings,289.26,9,0.2,-47.63
8400,CA-2021-108399,2021-10-16,2021-10-21,Standard Class,CG-10469,Consumer,Central,Illinois,Office Supplies,Fasteners,15.79,10,0.2,0.26
8401,CA-2021-108400,2021-01-09,2021-01-12,Second Class,CG-10470,Consumer,West,California,Office Supplies,Art,54.69,2,0.1,4.47
8402,CA-2023-108401,2023-08-15,2023-08-21,Standard Class,CG-10471,Consumer,East,Connecticut,Furniture,Tables,326.02,1,0.0,29.17
8403,CA-2024-108402,2024-01-30,2024-02-05,Standard Class,CG-10472,Home Office,South,Louisiana,Furniture,Chairs,960.7,14,0.1,-35.02
8404,CA-2022-108403,2022-10-13,2022-10-19,Standard Class,CG-10473,Home Office,East,Pennsylvania,Office Supplies,Supplies,28.95,14,0.4,-11.26
8405,CA-2021-108404,2021-05-27,2021-06-02,Standard Class,CG-10474,Consumer,Central,Michigan,Furniture,Furnishings,711.24,5,0.5,-453.14
8406,CA-2022-108405,2022-12-28,2023-01-01,Second Class,CG-10475,Corporate,East,Connecticut,Office Supplies,Binders,143.03,8,0.0,37.8
8407,CA-2023-108406,2023-11-07,2023-11-13,Standard Class,CG-10476,Consumer,Central,Michigan,Office Supplies,Storage,5.0,1,0.3,-1.1
8408,CA-2023-108407,2023-04-25,2023-04-28,Second Class,CG-10477,Consumer,South,Florida,Office Supplies,Supplies,133.31,7,0.0,28.26
8409,CA-2024-108408,2024-01-08,2024-01-09,Same Day,CG-10478,Corporate,East,Pennsylvania,Furniture,Chairs,274.95,12,0.0,26.55
8410,CA-2024-108409,2024-06-18,2024-06-21,First Class,CG-10479,Home Office,South,Alabama,Office Supplies,Supplies,176.47,9,0.2,-7.52
8411,CA-2024-108410,2024-03-21,2024-03-27,Standard Class,CG-10480,Consumer,South,Florida,Technology,Machines,413.8,6,0.0,78.75
8412,CA-2023-108411,2023-06-07,2023-06-13,Standard Class,CG-10481,Corporate,Central,Texas,Office Supplies,Paper,5.0,13,0.2,-0.11
8413,CA-2022-108412,2022-05-25,2022-05-31,Standard Class,CG-10482,Consumer,West,Nevada,Office Supplies,Art,73.94,13,0.2,-5.17
8414,CA-2024-108413,2024-05-18,2024-05-24,Standard Class,CG-10483,Consumer,East,Connecticut,Office Supplies,Fasteners,5.0,5,0.0,1.25
8415,CA-2022-108414,2022-06-22,2022-06-27,Standard Class,CG-10484,Consumer,Central,Michigan,Office Supplies,Fasteners,5.0,7,0.0,1.33
8416,CA-2024-108415,2024-07-05,2024-07-08,First Class,CG-10485,Consumer,South,Louisiana,Office Supplies,Supplies,17.92,2,0.0,4.85
8417,CA-2024-108416,2024-02-11,2024-02-13,First Class,CG-10486,Home Office,Central,Michigan,Office Supplies,Appliances,93.41,14,0.2,1.77
8418,CA-2022-108417,2022-05-21,2022-05-27,Standard Class,CG-10487,Consumer,Central,Wisconsin,Furniture,Tables,69.16,4,0.0,8.27
8419,CA-2022-108418,2022-06-28,2022-07-03,Standard Class,CG-10488,Consumer,South,Alabama,Furniture,Furnishings,88.63,13,0.0,6.3
8420,CA-2024-108419,2024-01-25,2024-01-30,Standard Class,CG-10489,Consumer,South,North Carolina,Technology,Copiers,96.54,7,0.2,-5.4
8421,CA-2022-108420,2022-05-28,2022-06-03,Standard Class,CG-10490,Home Office,West,Utah,Technology,Phones,19.21,8,0.0,2.88
8422,CA-2023-108421,2023-02-28,2023-03-06,Standard Class,CG-10491,Corporate,East,Pennsylvania,Office Supplies,Paper,22.44,8,0.0,5.64
8423,CA-2023-108422,2023-06-13,2023-06-16,Second Class,CG-10492,Corporate,West,California,Furniture,Bookcases,5.0,12,0.1,-0.11
8424,CA-2022-108423,2022-01-10,2022-01-13,First Class,CG-10493,Home Office,East,Virginia,Furniture,Bookcases,291.3,6,0.0,22.06
8425,CA-2022-108424,2022-04-24,2022-04-29,Standard Class,CG-10494,Home Office,South,Tennessee,Technology,Copiers,5.0,12,0.5,-2.91
8426,CA-2021-108425,2021-08-01,2021-08-06,Standard Class,CG-10495,Consumer,West,California,Furniture,Tables,488.7,10,0.0,52.0
8427,CA-2023-108426,2023-12-23,2023-12-23,Same Day,CG-10496,Consumer,Central,Ohio,Technology,Machines,727.96,2,0.0,119.88
8428,CA-2022-108427,2022-06-03,2022-06-09,Standard Class,CG-10497,Home Office,South,Louisiana,Office Supplies,Supplies,5.0,3,0.0,1.0
